bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	median.len	median.len.ratio
chr2	65543779	314794400	66101790	246.0	0.000195127987302
chr2	66101790	315352411	66697548	248.0	0.000196714393703
chr2	66697548	315948169	67265838	245.5	0.000194731385702
chr2	67265838	316516459	67848337	253.5	0.000201077011306
chr2	67848337	317098958	68392551	255.0	0.000202266816106
chr2	68392551	317643172	68972957	252.0	0.000199887206505
chr2	68972957	318223578	69528375	250.0	0.000198300800104
chr2	69528375	318778996	70067962	248.0	0.000196714393703
chr2	70067962	319318583	70593994	249.5	0.000197904198504
chr2	70593994	319844615	71175359	254.5	0.000201870214506
chr2	71175359	320425980	71778933	254.0	0.000201473612906
chr2	71778933	321029554	72343811	246.0	0.000195127987302
chr2	72343811	321594432	72955479	268.0	0.000212578457712
chr2	72955479	322206100	73540396	249.0	0.000197507596904
chr2	73540396	322791017	74152366	252.0	0.000199887206505
chr2	74152366	323402987	74708752	245.5	0.000194731385702
chr2	74708752	323959373	75258059	256.0	0.000203060019307
chr2	75258059	324508680	75826330	247.5	0.000196317792103
chr2	75826330	325076951	76403328	256.5	0.000203456620907
chr2	76403328	325653949	77032653	252.0	0.000199887206505
chr2	77032653	326283274	77636037	247.0	0.000195921190503
chr2	77636037	326886658	78252795	253.5	0.000201077011306
chr2	78252795	327503416	78869018	258.5	0.000205043027308
chr2	78869018	328119639	79469514	258.0	0.000204646425707
chr2	79469514	328720135	80054102	256.0	0.000203060019307
chr2	80054102	329304723	80597222	254.0	0.000201473612906
chr2	80597222	329847843	81155851	248.0	0.000196714393703
chr2	81155851	330406472	81782660	262.0	0.000207819238509
chr2	81782660	331033281	82365361	254.5	0.000201870214506
chr2	82365361	331615982	82941148	257.5	0.000204249824107
chr2	82941148	332191769	83528804	248.0	0.000196714393703
chr2	83528804	332779425	84124822	258.0	0.000204646425707
chr2	84124822	333375443	84699453	243.0	0.000192748377701
chr2	84699453	333950074	85260866	253.0	0.000200680409705
chr2	85260866	334511487	85802154	249.0	0.000197507596904
chr2	85802154	335052775	86357516	250.0	0.000198300800104
chr2	86357516	335608137	86919683	259.0	0.000205439628908
chr2	86919683	336170304	88544454	251.0	0.000199094003304
chr2	88544454	337795075	89106390	241.0	0.0001911619713
chr2	89106390	338357011	92124494	257.0	0.000203853222507
chr2	92124494	341375115	95948579	261.0	0.000207026035309
chr2	95948579	345199200	96875805	245.0	0.000194334784102
chr2	96875805	346126426	97419850	242.0	0.000191955174501
chr2	97419850	346670471	98400297	249.0	0.000197507596904
chr2	98400297	347650918	98991897	253.0	0.000200680409705
chr2	98991897	348242518	99538681	250.0	0.000198300800104
chr2	99538681	348789302	100123046	257.5	0.000204249824107
chr2	100123046	349373667	100661606	240.5	0.0001907653697
chr2	100661606	349912227	101201265	244.0	0.000193541580902
chr2	101201265	350451886	101708950	243.5	0.000193144979301
chr2	101708950	350959571	102235141	245.5	0.000194731385702
chr2	102235141	351485762	102776302	254.0	0.000201473612906
chr2	102776302	352026923	103325536	245.5	0.000194731385702
chr2	103325536	352576157	103901571	257.0	0.000203853222507
chr2	103901571	353152192	104467386	249.0	0.000197507596904
chr2	104467386	353718007	105029864	252.0	0.000199887206505
chr2	105029864	354280485	105598037	255.0	0.000202266816106
chr2	105598037	354848658	106135999	247.5	0.000196317792103
chr2	106135999	355386620	106669359	248.0	0.000196714393703
chr2	106669359	355919980	107343091	253.0	0.000200680409705
chr2	107343091	356593712	107893954	240.5	0.0001907653697
chr2	107893954	357144575	108466505	246.0	0.000195127987302
chr2	108466505	357717126	109085382	250.0	0.000198300800104
chr2	109085382	358336003	109697479	263.0	0.000208612441709
chr2	109697479	358948100	110357847	231.0	0.000183229939296
chr2	110357847	359608468	111632789	253.0	0.000200680409705
chr2	111632789	360883410	112495681	248.0	0.000196714393703
chr2	112495681	361746302	113244672	255.0	0.000202266816106
chr2	113244672	362495293	113782978	240.0	0.0001903687681
chr2	113782978	363033599	114569933	245.0	0.000194334784102
chr2	114569933	363820554	115165523	251.5	0.000199490604905
chr2	115165523	364416144	115733027	254.5	0.000201870214506
chr2	115733027	364983648	116349361	262.5	0.000208215840109
chr2	116349361	365599982	116953930	248.5	0.000197110995303
chr2	116953930	366204551	117542463	251.0	0.000199094003304
chr2	117542463	366793084	118146689	252.0	0.000199887206505
chr2	118146689	367397310	118751721	246.0	0.000195127987302
chr2	118751721	368002342	119305954	250.0	0.000198300800104
chr2	119305954	368556575	119877616	243.0	0.000192748377701
chr2	119877616	369128237	120420782	241.0	0.0001911619713
chr2	120420782	369671403	121003470	251.5	0.000199490604905
chr2	121003470	370254091	121555338	247.0	0.000195921190503
chr2	121555338	370805959	122084366	246.0	0.000195127987302
chr2	122084366	371334987	122632279	250.0	0.000198300800104
chr2	122632279	371882900	123184762	246.0	0.000195127987302
chr2	123184762	372435383	123761757	249.5	0.000197904198504
chr2	123761757	373012378	124336117	248.0	0.000196714393703
chr2	124336117	373586738	124920165	255.5	0.000202663417706
chr2	124920165	374170786	125485984	239.0	0.000189575564899
chr2	125485984	374736605	126055293	247.5	0.000196317792103
chr2	126055293	375305914	126634859	246.0	0.000195127987302
chr2	126634859	375885480	127207216	254.5	0.000201870214506
chr2	127207216	376457837	127772659	249.0	0.000197507596904
chr2	127772659	377023280	128329532	253.0	0.000200680409705
chr2	128329532	377580153	128873583	247.0	0.000195921190503
chr2	128873583	378124204	129409797	244.0	0.000193541580902
chr2	129409797	378660418	129961861	240.0	0.0001903687681
chr2	129961861	379212482	130498567	243.0	0.000192748377701
chr2	130498567	379749188	131456724	250.0	0.000198300800104
chr2	131456724	380707345	132158932	250.0	0.000198300800104
chr2	132158932	381409553	133132153	264.5	0.00020980224651
chr2	133132153	382382774	133672700	241.0	0.0001911619713
chr2	133672700	382923321	134220132	243.0	0.000192748377701
chr2	134220132	383470753	134774079	247.0	0.000195921190503
chr2	134774079	384024700	135317462	243.0	0.000192748377701
chr2	135317462	384568083	135895833	252.0	0.000199887206505
chr2	135895833	385146454	136482313	256.0	0.000203060019307
chr2	136482313	385732934	137044060	252.0	0.000199887206505
chr2	137044060	386294681	137584706	241.0	0.0001911619713
chr2	137584706	386835327	138149607	248.5	0.000197110995303
chr2	138149607	387400228	138727301	253.0	0.000200680409705
chr2	138727301	387977922	139292956	252.5	0.000200283808105
chr2	139292956	388543577	139862125	255.0	0.000202266816106
chr2	139862125	389112746	140437387	252.0	0.000199887206505
chr2	140437387	389688008	141002525	247.5	0.000196317792103
chr2	141002525	390253146	141634284	267.5	0.000212181856111
chr2	141634284	390884905	142255739	264.0	0.00020940564491
chr2	142255739	391506360	142829609	259.0	0.000205439628908
chr2	142829609	392080230	143455534	253.0	0.000200680409705
chr2	143455534	392706155	144044474	251.0	0.000199094003304
chr2	144044474	393295095	144598984	256.0	0.000203060019307
chr2	144598984	393849605	145179980	252.0	0.000199887206505
chr2	145179980	394430601	145770102	255.0	0.000202266816106
chr2	145770102	395020723	146325052	248.5	0.000197110995303
chr2	146325052	395575673	146925227	253.0	0.000200680409705
chr2	146925227	396175848	147502789	257.5	0.000204249824107
chr2	147502789	396753410	148092367	252.5	0.000200283808105
chr2	148092367	397342988	148674797	259.5	0.000205836230508
chr2	148674797	397925418	149301491	254.0	0.000201473612906
chr2	149301491	398552112	149947431	253.0	0.000200680409705
chr2	149947431	399198052	150526092	252.0	0.000199887206505
chr2	150526092	399776713	151104308	245.0	0.000194334784102
chr2	151104308	400354929	151651171	245.0	0.000194334784102
chr2	151651171	400901792	152208728	247.0	0.000195921190503
chr2	152208728	401459349	152796153	249.0	0.000197507596904
chr2	152796153	402046774	153368582	256.5	0.000203456620907
chr2	153368582	402619203	153948971	259.0	0.000205439628908
chr2	153948971	403199592	154562094	257.0	0.000203853222507
chr2	154562094	403812715	155162704	258.0	0.000204646425707
chr2	155162704	404413325	155768833	264.0	0.00020940564491
chr2	155768833	405019454	156375221	269.0	0.000213371660912
chr2	156375221	405625842	156984179	255.0	0.000202266816106
chr2	156984179	406234800	157569056	254.0	0.000201473612906
chr2	157569056	406819677	158178412	259.0	0.000205439628908
chr2	158178412	407429033	158778884	245.5	0.000194731385702
chr2	158778884	408029505	159388874	256.0	0.000203060019307
chr2	159388874	408639495	159938870	251.5	0.000199490604905
chr2	159938870	409189491	160513160	246.0	0.000195127987302
chr2	160513160	409763781	161096636	250.0	0.000198300800104
chr2	161096636	410347257	161673426	258.0	0.000204646425707
chr2	161673426	410924047	162291296	259.0	0.000205439628908
chr2	162291296	411541917	162916658	263.5	0.00020900904331
chr2	162916658	412167279	163538414	248.0	0.000196714393703
chr2	163538414	412789035	164150474	266.5	0.000211388652911
chr2	164150474	413401095	164721289	253.0	0.000200680409705
chr2	164721289	413971910	165331839	263.0	0.000208612441709
chr2	165331839	414582460	165945575	251.5	0.000199490604905
chr2	165945575	415196196	166541926	259.0	0.000205439628908
chr2	166541926	415792547	167143891	256.0	0.000203060019307
chr2	167143891	416394512	167743033	254.0	0.000201473612906
chr2	167743033	416993654	168354119	253.5	0.000201077011306
chr2	168354119	417604740	168940671	244.0	0.000193541580902
chr2	168940671	418191292	169501089	256.0	0.000203060019307
chr2	169501089	418751710	170068683	252.0	0.000199887206505
chr2	170068683	419319304	170662550	252.5	0.000200283808105
chr2	170662550	419913171	171244631	261.5	0.000207422636909
chr2	171244631	420495252	171806794	250.5	0.000198697401704
chr2	171806794	421057415	172368812	257.5	0.000204249824107
chr2	172368812	421619433	172947412	262.0	0.000207819238509
chr2	172947412	422198033	173524202	252.5	0.000200283808105
chr2	173524202	422774823	174071031	246.0	0.000195127987302
chr2	174071031	423321652	174638921	241.0	0.0001911619713
chr2	174638921	423889542	175255237	260.5	0.000206629433708
chr2	175255237	424505858	175819367	245.0	0.000194334784102
chr2	175819367	425069988	176392063	258.0	0.000204646425707
chr2	176392063	425642684	177016896	252.0	0.000199887206505
chr2	177016896	426267517	177596575	250.0	0.000198300800104
chr2	177596575	426847196	178148635	257.0	0.000203853222507
chr2	178148635	427399256	178705316	250.5	0.000198697401704
chr2	178705316	427955937	179293754	243.0	0.000192748377701
chr2	179293754	428544375	179888286	252.5	0.000200283808105
chr2	179888286	429138907	180485854	258.0	0.000204646425707
chr2	180485854	429736475	181076406	256.0	0.000203060019307
chr2	181076406	430327027	181642673	247.0	0.000195921190503
chr2	181642673	430893294	182236441	256.0	0.000203060019307
chr2	182236441	431487062	182813139	255.0	0.000202266816106
chr2	182813139	432063760	183402569	248.0	0.000196714393703
chr2	183402569	432653190	184002041	250.0	0.000198300800104
chr2	184002041	433252662	184610287	251.0	0.000199094003304
chr2	184610287	433860908	185231588	266.0	0.000210992051311
chr2	185231588	434482209	185809883	253.5	0.000201077011306
chr2	185809883	435060504	186435675	250.0	0.000198300800104
chr2	186435675	435686296	187075352	265.0	0.00021019884811
chr2	187075352	436325973	187662427	253.0	0.000200680409705
chr2	187662427	436913048	188252249	257.0	0.000203853222507
chr2	188252249	437502870	188891060	256.0	0.000203060019307
chr2	188891060	438141681	189500436	258.0	0.000204646425707
chr2	189500436	438751057	190084581	265.0	0.00021019884811
chr2	190084581	439335202	190701018	261.0	0.000207026035309
chr2	190701018	439951639	191288334	259.5	0.000205836230508
chr2	191288334	440538955	191887945	254.0	0.000201473612906
chr2	191887945	441138566	192449746	247.0	0.000195921190503
chr2	192449746	441700367	193043191	268.0	0.000212578457712
chr2	193043191	442293812	193646291	259.0	0.000205439628908
chr2	193646291	442896912	194283056	263.0	0.000208612441709
chr2	194283056	443533677	194925061	259.0	0.000205439628908
chr2	194925061	444175682	195531478	271.5	0.000215354668913
chr2	195531478	444782099	196128993	258.0	0.000204646425707
chr2	196128993	445379614	196723166	251.0	0.000199094003304
chr2	196723166	445973787	197257660	253.0	0.000200680409705
chr2	197257660	446508281	197859112	260.0	0.000206232832108
chr2	197859112	447109733	198410239	246.0	0.000195127987302
chr2	198410239	447660860	198997098	250.0	0.000198300800104
chr2	198997098	448247719	199560359	255.0	0.000202266816106
chr2	199560359	448810980	200104372	250.0	0.000198300800104
chr2	200104372	449354993	200669399	261.0	0.000207026035309
chr2	200669399	449920020	201226702	245.0	0.000194334784102
chr2	201226702	450477323	201781621	253.0	0.000200680409705
chr2	201781621	451032242	202401686	259.5	0.000205836230508
chr2	202401686	451652307	202977079	257.0	0.000203853222507
chr2	202977079	452227700	203535170	251.0	0.000199094003304
chr2	203535170	452785791	204107509	256.0	0.000203060019307
chr2	204107509	453358130	204652006	252.5	0.000200283808105
chr2	204652006	453902627	205188904	239.0	0.000189575564899
chr2	205188904	454439525	205742053	253.0	0.000200680409705
chr2	205742053	454992674	206301829	248.0	0.000196714393703
chr2	206301829	455552450	206845200	246.0	0.000195127987302
chr2	206845200	456095821	207388626	247.0	0.000195921190503
chr2	207388626	456639247	207965699	254.0	0.000201473612906
chr2	207965699	457216320	208527497	255.0	0.000202266816106
chr2	208527497	457778118	209095601	255.0	0.000202266816106
chr2	209095601	458346222	209727061	260.5	0.000206629433708
chr2	209727061	458977682	210326321	255.5	0.000202663417706
chr2	210326321	459576942	210902447	259.0	0.000205439628908
chr2	210902447	460153068	211507056	260.0	0.000206232832108
chr2	211507056	460757677	212142527	257.0	0.000203853222507
chr2	212142527	461393148	212716939	268.0	0.000212578457712
chr2	212716939	461967560	213314809	263.5	0.00020900904331
chr2	213314809	462565430	213907892	258.0	0.000204646425707
chr2	213907892	463158513	214523236	260.0	0.000206232832108
chr2	214523236	463773857	215135889	265.5	0.000210595449711
chr2	215135889	464386510	215717879	258.5	0.000205043027308
chr2	215717879	464968500	216283282	260.0	0.000206232832108
chr2	216283282	465533903	216852172	250.0	0.000198300800104
chr2	216852172	466102793	217389897	248.5	0.000197110995303
chr2	217389897	466640518	217913111	248.5	0.000197110995303
chr2	217913111	467163732	218436827	248.0	0.000196714393703
chr2	218436827	467687448	218981218	247.0	0.000195921190503
chr2	218981218	468231839	219523328	251.0	0.000199094003304
chr2	219523328	468773949	220094982	264.0	0.00020940564491
chr2	220094982	469345603	220658104	252.0	0.000199887206505
chr2	220658104	469908725	221221408	245.0	0.000194334784102
chr2	221221408	470472029	221773078	246.0	0.000195127987302
chr2	221773078	471023699	222324123	248.0	0.000196714393703
chr2	222324123	471574744	222896021	249.0	0.000197507596904
chr2	222896021	472146642	223438358	238.5	0.000189178963299
chr2	223438358	472688979	224010299	258.0	0.000204646425707
chr2	224010299	473260920	224541974	245.0	0.000194334784102
chr2	224541974	473792595	225074703	246.5	0.000195524588903
chr2	225074703	474325324	225641729	251.5	0.000199490604905
chr2	225641729	474892350	226196039	246.0	0.000195127987302
chr2	226196039	475446660	226758635	253.0	0.000200680409705
chr2	226758635	476009256	227321510	246.5	0.000195524588903
chr2	227321510	476572131	227862455	244.0	0.000193541580902
chr2	227862455	477113076	228420114	243.0	0.000192748377701
chr2	228420114	477670735	228957736	244.0	0.000193541580902
chr2	228957736	478208357	229566899	256.0	0.000203060019307
chr2	229566899	478817520	230134106	244.0	0.000193541580902
chr2	230134106	479384727	230693226	263.5	0.00020900904331
chr2	230693226	479943847	231250564	255.0	0.000202266816106
chr2	231250564	480501185	231824595	252.0	0.000199887206505
chr2	231824595	481075216	232401319	253.0	0.000200680409705
chr2	232401319	481651940	232994345	258.0	0.000204646425707
chr2	232994345	482244966	233554334	248.0	0.000196714393703
chr2	233554334	482804955	234154077	248.0	0.000196714393703
chr2	234154077	483404698	234708404	245.0	0.000194334784102
chr2	234708404	483959025	235229294	246.0	0.000195127987302
chr2	235229294	484479915	235740315	236.0	0.000187195955298
chr2	235740315	484990936	236279438	242.5	0.000192351776101
chr2	236279438	485530059	236807377	249.5	0.000197904198504
chr2	236807377	486057998	237358279	246.5	0.000195524588903
chr2	237358279	486608900	237908974	243.0	0.000192748377701
chr2	237908974	487159595	238455617	235.0	0.000186402752098
